instance,ub,lb,T,R,job,due_date,p_machine1,p_machine2,p_machine3,p_machine4,p_machine5,p_machine6,p_machine7,p_machine8,p_machine9,p_machine10
9,2902,2795,0.2,1.0,11,896,92,18,19,92,89,64,52,70,66,82
9,2902,2795,0.2,1.0,12,3549,90,49,79,29,2,98,73,1,82,34
9,2902,2795,0.2,1.0,13,3165,23,69,41,47,62,36,75,8,45,5
9,2902,2795,0.2,1.0,14,1432,20,86,79,80,96,20,23,94,4,62
9,2902,2795,0.2,1.0,15,1347,97,28,49,7,99,3,52,65,22,3
9,2902,2795,0.2,1.0,16,1351,57,6,21,43,91,41,97,70,81,68
9,2902,2795,0.2,1.0,17,1689,33,40,97,89,85,93,40,61,56,35
9,2902,2795,0.2,1.0,18,2305,7,88,86,9,42,44,50,80,85,79
9,2902,2795,0.2,1.0,19,2046,69,94,15,99,7,3,95,82,3,10
9,2902,2795,0.2,1.0,20,1652,56,78,57,38,4,19,34,23,82,60
9,2902,2795,0.2,1.0,21,2549,16,43,76,76,23,66,2,51,94,67
9,2902,2795,0.2,1.0,22,1228,41,31,14,52,74,55,76,92,72,10
9,2902,2795,0.2,1.0,23,1655,7,54,57,48,83,66,26,25,96,87
9,2902,2795,0.2,1.0,24,1862,74,80,80,55,41,68,48,23,55,25
9,2902,2795,0.2,1.0,25,2113,54,11,93,17,63,1,16,40,3,24
9,2902,2795,0.2,1.0,26,3033,67,27,31,63,99,5,20,69,63,4
9,2902,2795,0.2,1.0,27,1397,15,3,66,92,55,59,86,42,65,36
9,2902,2795,0.2,1.0,28,2276,85,32,30,77,37,64,62,13,20,44
9,2902,2795,0.2,1.0,29,2494,83,2,82,31,23,1,54,17,4,22
9,2902,2795,0.2,1.0,30,968,42,49,11,44,1,5,50,27,95,8
9,2902,2795,0.2,1.0,31,2537,29,27,71,76,84,11,26,74,20,49
9,2902,2795,0.2,1.0,32,1315,64,81,94,18,46,46,4,7,57,97
9,2902,2795,0.2,1.0,33,1020,3,18,35,7,31,10,4,25,38,8
9,2902,2795,0.2,1.0,34,3491,9,83,71,40,93,56,59,73,46,9
9,2902,2795,0.2,1.0,35,3537,35,84,76,47,79,25,24,81,76,18
9,2902,2795,0.2,1.0,36,3098,24,49,76,73,32,95,14,84,10,34
9,2902,2795,0.2,1.0,37,1690,72,64,26,41,71,12,49,40,79,54
9,2902,2795,0.2,1.0,38,1111,70,20,31,70,60,48,35,28,7,42
9,2902,2795,0.2,1.0,39,2751,47,52,58,86,42,11,78,86,12,70
9,2902,2795,0.2,1.0,40,2069,78,42,31,8,24,45,77,17,60,59
9,2902,2795,0.2,1.0,41,1180,60,51,98,63,51,25,72,66,85,8
9,2902,2795,0.2,1.0,42,2223,11,66,26,77,98,62,10,33,73,29
9,2902,2795,0.2,1.0,43,935,60,95,92,91,64,12,87,20,18,6
9,2902,2795,0.2,1.0,44,3380,5,18,11,24,85,67,24,84,75,42
9,2902,2795,0.2,1.0,45,1562,24,37,72,19,31,17,26,23,77,33
9,2902,2795,0.2,1.0,46,2690,52,70,46,63,11,59,46,73,71,67
9,2902,2795,0.2,1.0,47,1710,39,22,20,72,95,30,40,25,83,7
9,2902,2795,0.2,1.0,48,2292,14,87,38,17,58,73,86,87,63,64
9,2902,2795,0.2,1.0,49,2367,65,67,57,46,57,34,40,2,52,7
9,2902,2795,0.2,1.0,50,1355,99,15,5,66,28,27,8,15,66,60
9,2902,2795,0.4,0.2,1,1607,68,69,1,19,10,76,50,39,77,30
9,2902,2795,0.4,0.2,2,1929,40,96,37,65,76,40,87,11,30,71
9,2902,2795,0.4,0.2,3,1807,43,54,91,35,75,96,77,96,88,57
9,2902,2795,0.4,0.2,4,1732,72,37,59,89,29,54,88,74,21,83
9,2902,2795,0.4,0.2,5,1485,87,35,2,41,10,91,80,22,29,34
9,2902,2795,0.4,0.2,6,1485,59,19,44,15,86,90,75,22,12,31
9,2902,2795,0.4,0.2,7,1430,67,10,29,99,62,41,41,50,2,11
9,2902,2795,0.4,0.2,8,1882,89,88,37,19,26,72,84,6,95,50
9,2902,2795,0.4,0.2,9,1734,84,61,30,74,1,37,24,95,24,22
9,2902,2795,0.4,0.2,10,1793,43,95,20,63,62,38,27,83,20,7
9,2902,2795,0.4,0.2,11,1409,92,18,19,92,89,64,52,70,66,82
9,2902,2795,0.4,0.2,12,1940,90,49,79,29,2,98,73,1,82,34
9,2902,2795,0.4,0.2,13,1863,23,69,41,47,62,36,75,8,45,5
9,2902,2795,0.4,0.2,14,1516,20,86,79,80,96,20,23,94,4,62
9,2902,2795,0.4,0.2,15,1499,97,28,49,7,99,3,52,65,22,3
9,2902,2795,0.4,0.2,16,1500,57,6,21,43,91,41,97,70,81,68
9,2902,2795,0.4,0.2,17,1568,33,40,97,89,85,93,40,61,56,35
9,2902,2795,0.4,0.2,18,1691,7,88,86,9,42,44,50,80,85,79
9,2902,2795,0.4,0.2,19,1639,69,94,15,99,7,3,95,82,3,10
9,2902,2795,0.4,0.2,20,1560,56,78,57,38,4,19,34,23,82,60
9,2902,2795,0.4,0.2,21,1740,16,43,76,76,23,66,2,51,94,67
9,2902,2795,0.4,0.2,22,1475,41,31,14,52,74,55,76,92,72,10
9,2902,2795,0.4,0.2,23,1561,7,54,57,48,83,66,26,25,96,87
9,2902,2795,0.4,0.2,24,1602,74,80,80,55,41,68,48,23,55,25
9,2902,2795,0.4,0.2,25,1652,54,11,93,17,63,1,16,40,3,24
9,2902,2795,0.4,0.2,26,1836,67,27,31,63,99,5,20,69,63,4
9,2902,2795,0.4,0.2,27,1509,15,3,66,92,55,59,86,42,65,36
9,2902,2795,0.4,0.2,28,1685,85,32,30,77,37,64,62,13,20,44
9,2902,2795,0.4,0.2,29,1729,83,2,82,31,23,1,54,17,4,22
9,2902,2795,0.4,0.2,30,1423,42,49,11,44,1,5,50,27,95,8
9,2902,2795,0.4,0.2,31,1737,29,27,71,76,84,11,26,74,20,49
9,2902,2795,0.4,0.2,32,1493,64,81,94,18,46,46,4,7,57,97
9,2902,2795,0.4,0.2,33,1434,3,18,35,7,31,10,4,25,38,8
9,2902,2795,0.4,0.2,34,1928,9,83,71,40,93,56,59,73,46,9
9,2902,2795,0.4,0.2,35,1937,35,84,76,47,79,25,24,81,76,18
9,2902,2795,0.4,0.2,36,1849,24,49,76,73,32,95,14,84,10,34
9,2902,2795,0.4,0.2,37,1568,72,64,26,41,71,12,49,40,79,54
9,2902,2795,0.4,0.2,38,1452,70,20,31,70,60,48,35,28,7,42
9,2902,2795,0.4,0.2,39,1780,47,52,58,86,42,11,78,86,12,70
9,2902,2795,0.4,0.2,40,1644,78,42,31,8,24,45,77,17,60,59
9,2902,2795,0.4,0.2,41,1466,60,51,98,63,51,25,72,66,85,8
9,2902,2795,0.4,0.2,42,1674,11,66,26,77,98,62,10,33,73,29
9,2902,2795,0.4,0.2,43,1417,60,95,92,91,64,12,87,20,18,6
9,2902,2795,0.4,0.2,44,1906,5,18,11,24,85,67,24,84,75,42
9,2902,2795,0.4,0.2,45,1542,24,37,72,19,31,17,26,23,77,33
9,2902,2795,0.4,0.2,46,1768,52,70,46,63,11,59,46,73,71,67
9,2902,2795,0.4,0.2,47,1572,39,22,20,72,95,30,40,25,83,7
9,2902,2795,0.4,0.2,48,1688,14,87,38,17,58,73,86,87,63,64
9,2902,2795,0.4,0.2,49,1703,65,67,57,46,57,34,40,2,52,7
9,2902,2795,0.4,0.2,50,1501,99,15,5,66,28,27,8,15,66,60
9,2902,2795,0.4,0.6,1,1467,68,69,1,19,10,76,50,39,77,30
9,2902,2795,0.4,0.6,2,2433,40,96,37,65,76,40,87,11,30,71
9,2902,2795,0.4,0.6,3,2066,43,54,91,35,75,96,77,96,88,57
9,2902,2795,0.4,0.6,4,1842,72,37,59,89,29,54,88,74,21,83
9,2902,2795,0.4,0.6,5,1100,87,35,2,41,10,91,80,22,29,34
9,2902,2795,0.4,0.6,6,1100,59,19,44,15,86,90,75,22,12,31
9,2902,2795,0.4,0.6,7,936,67,10,29,99,62,41,41,50,2,11
9,2902,2795,0.4,0.6,8,2291,89,88,37,19,26,72,84,6,95,50
9,2902,2795,0.4,0.6,9,1847,84,61,30,74,1,37,24,95,24,22
9,2902,2795,0.4,0.6,10,2026,43,95,20,63,62,38,27,83,20,7
9,2902,2795,0.4,0.6,11,873,92,18,19,92,89,64,52,70,66,82
9,2902,2795,0.4,0.6,12,2465,90,49,79,29,2,98,73,1,82,34
9,2902,2795,0.4,0.6,13,2235,23,69,41,47,62,36,75,8,45,5
9,2902,2795,0.4,0.6,14,1195,20,86,79,80,96,20,23,94,4,62
9,2902,2795,0.4,0.6,15,1143,97,28,49,7,99,3,52,65,22,3
9,2902,2795,0.4,0.6,16,1146,57,6,21,43,91,41,97,70,81,68
9,2902,2795,0.4,0.6,17,1349,33,40,97,89,85,93,40,61,56,35
9,2902,2795,0.4,0.6,18,1719,7,88,86,9,42,44,50,80,85,79
9,2902,2795,0.4,0.6,19,1563,69,94,15,99,7,3,95,82,3,10
9,2902,2795,0.4,0.6,20,1327,56,78,57,38,4,19,34,23,82,60
9,2902,2795,0.4,0.6,21,1865,16,43,76,76,23,66,2,51,94,67
9,2902,2795,0.4,0.6,22,1072,41,31,14,52,74,55,76,92,72,10
9,2902,2795,0.4,0.6,23,1328,7,54,57,48,83,66,26,25,96,87
9,2902,2795,0.4,0.6,24,1453,74,80,80,55,41,68,48,23,55,25
9,2902,2795,0.4,0.6,25,1603,54,11,93,17,63,1,16,40,3,24
9,2902,2795,0.4,0.6,26,2155,67,27,31,63,99,5,20,69,63,4
9,2902,2795,0.4,0.6,27,1173,15,3,66,92,55,59,86,42,65,36
9,2902,2795,0.4,0.6,28,1701,85,32,30,77,37,64,62,13,20,44
9,2902,2795,0.4,0.6,29,1832,83,2,82,31,23,1,54,17,4,22
9,2902,2795,0.4,0.6,30,916,42,49,11,44,1,5,50,27,95,8
9,2902,2795,0.4,0.6,31,1857,29,27,71,76,84,11,26,74,20,49
9,2902,2795,0.4,0.6,32,1124,64,81,94,18,46,46,4,7,57,97
9,2902,2795,0.4,0.6,33,948,3,18,35,7,31,10,4,25,38,8
9,2902,2795,0.4,0.6,34,2430,9,83,71,40,93,56,59,73,46,9
9,2902,2795,0.4,0.6,35,2458,35,84,76,47,79,25,24,81,76,18
9,2902,2795,0.4,0.6,36,2194,24,49,76,73,32,95,14,84,10,34
9,2902,2795,0.4,0.6,37,1349,72,64,26,41,71,12,49,40,79,54
9,2902,2795,0.4,0.6,38,1002,70,20,31,70,60,48,35,28,7,42
9,2902,2795,0.4,0.6,39,1986,47,52,58,86,42,11,78,86,12,70
9,2902,2795,0.4,0.6,40,1577,78,42,31,8,24,45,77,17,60,59
9,2902,2795,0.4,0.6,41,1043,60,51,98,63,51,25,72,66,85,8
9,2902,2795,0.4,0.6,42,1669,11,66,26,77,98,62,10,33,73,29
9,2902,2795,0.4,0.6,43,896,60,95,92,91,64,12,87,20,18,6
9,2902,2795,0.4,0.6,44,2363,5,18,11,24,85,67,24,84,75,42
9,2902,2795,0.4,0.6,45,1272,24,37,72,19,31,17,26,23,77,33
9,2902,2795,0.4,0.6,46,1950,52,70,46,63,11,59,46,73,71,67
9,2902,2795,0.4,0.6,47,1361,39,22,20,72,95,30,40,25,83,7
9,2902,2795,0.4,0.6,48,1711,14,87,38,17,58,73,86,87,63,64
9,2902,2795,0.4,0.6,49,1755,65,67,57,46,57,34,40,2,52,7
9,2902,2795,0.4,0.6,50,1149,99,15,5,66,28,27,8,15,66,60
9,2902,2795,0.4,1.0,1,1326,68,69,1,19,10,76,50,39,77,30
9,2902,2795,0.4,1.0,2,2937,40,96,37,65,76,40,87,11,30,71
9,2902,2795,0.4,1.0,3,2325,43,54,91,35,75,96,77,96,88,57
9,2902,2795,0.4,1.0,4,1953,72,37,59,89,29,54,88,74,21,83
9,2902,2795,0.4,1.0,5,716,87,35,2,41,10,91,80,22,29,34
9,2902,2795,0.4,1.0,6,716,59,19,44,15,86,90,75,22,12,31
9,2902,2795,0.4,1.0,7,442,67,10,29,99,62,41,41,50,2,11
9,2902,2795,0.4,1.0,8,2700,89,88,37,19,26,72,84,6,95,50
9,2902,2795,0.4,1.0,9,1960,84,61,30,74,1,37,24,95,24,22
9,2902,2795,0.4,1.0,10,2259,43,95,20,63,62,38,27,83,20,7
9,2902,2795,0.4,1.0,11,337,92,18,19,92,89,64,52,70,66,82
9,2902,2795,0.4,1.0,12,2990,90,49,79,29,2,98,73,1,82,34
9,2902,2795,0.4,1.0,13,2606,23,69,41,47,62,36,75,8,45,5
9,2902,2795,0.4,1.0,14,873,20,86,79,80,96,20,23,94,4,62
9,2902,2795,0.4,1.0,15,788,97,28,49,7,99,3,52,65,22,3
9,2902,2795,0.4,1.0,16,792,57,6,21,43,91,41,97,70,81,68
9,2902,2795,0.4,1.0,17,1130,33,40,97,89,85,93,40,61,56,35
9,2902,2795,0.4,1.0,18,1746,7,88,86,9,42,44,50,80,85,79
9,2902,2795,0.4,1.0,19,1487,69,94,15,99,7,3,95,82,3,10
9,2902,2795,0.4,1.0,20,1093,56,78,57,38,4,19,34,23,82,60
9,2902,2795,0.4,1.0,21,1990,16,43,76,76,23,66,2,51,94,67
9,2902,2795,0.4,1.0,22,669,41,31,14,52,74,55,76,92,72,10
9,2902,2795,0.4,1.0,23,1096,7,54,57,48,83,66,26,25,96,87
9,2902,2795,0.4,1.0,24,1303,74,80,80,55,41,68,48,23,55,25
9,2902,2795,0.4,1.0,25,1554,54,11,93,17,63,1,16,40,3,24
9,2902,2795,0.4,1.0,26,2474,67,27,31,63,99,5,20,69,63,4
9,2902,2795,0.4,1.0,27,838,15,3,66,92,55,59,86,42,65,36
9,2902,2795,0.4,1.0,28,1717,85,32,30,77,37,64,62,13,20,44
9,2902,2795,0.4,1.0,29,1935,83,2,82,31,23,1,54,17,4,22
9,2902,2795,0.4,1.0,30,409,42,49,11,44,1,5,50,27,95,8
9,2902,2795,0.4,1.0,31,1978,29,27,71,76,84,11,26,74,20,49
9,2902,2795,0.4,1.0,32,756,64,81,94,18,46,46,4,7,57,97
9,2902,2795,0.4,1.0,33,461,3,18,35,7,31,10,4,25,38,8
9,2902,2795,0.4,1.0,34,2932,9,83,71,40,93,56,59,73,46,9
9,2902,2795,0.4,1.0,35,2978,35,84,76,47,79,25,24,81,76,18
9,2902,2795,0.4,1.0,36,2539,24,49,76,73,32,95,14,84,10,34
9,2902,2795,0.4,1.0,37,1131,72,64,26,41,71,12,49,40,79,54
9,2902,2795,0.4,1.0,38,552,70,20,31,70,60,48,35,28,7,42
9,2902,2795,0.4,1.0,39,2192,47,52,58,86,42,11,78,86,12,70
9,2902,2795,0.4,1.0,40,1510,78,42,31,8,24,45,77,17,60,59
9,2902,2795,0.4,1.0,41,621,60,51,98,63,51,25,72,66,85,8
9,2902,2795,0.4,1.0,42,1664,11,66,26,77,98,62,10,33,73,29
9,2902,2795,0.4,1.0,43,376,60,95,92,91,64,12,87,20,18,6
9,2902,2795,0.4,1.0,44,2821,5,18,11,24,85,67,24,84,75,42
9,2902,2795,0.4,1.0,45,1003,24,37,72,19,31,17,26,23,77,33
9,2902,2795,0.4,1.0,46,2131,52,70,46,63,11,59,46,73,71,67
9,2902,2795,0.4,1.0,47,1151,39,22,20,72,95,30,40,25,83,7
9,2902,2795,0.4,1.0,48,1733,14,87,38,17,58,73,86,87,63,64
9,2902,2795,0.4,1.0,49,1808,65,67,57,46,57,34,40,2,52,7
9,2902,2795,0.4,1.0,50,796,99,15,5,66,28,27,8,15,66,60
9,2902,2795,0.6,0.2,1,1048,68,69,1,19,10,76,50,39,77,30
9,2902,2795,0.6,0.2,2,1370,40,96,37,65,76,40,87,11,30,71
9,2902,2795,0.6,0.2,3,1248,43,54,91,35,75,96,77,96,88,57
9,2902,2795,0.6,0.2,4,1173,72,37,59,89,29,54,88,74,21,83
9,2902,2795,0.6,0.2,5,926,87,35,2,41,10,91,80,22,29,34
9,2902,2795,0.6,0.2,6,926,59,19,44,15,86,90,75,22,12,31
9,2902,2795,0.6,0.2,7,871,67,10,29,99,62,41,41,50,2,11
9,2902,2795,0.6,0.2,8,1323,89,88,37,19,26,72,84,6,95,50
9,2902,2795,0.6,0.2,9,1175,84,61,30,74,1,37,24,95,24,22
9,2902,2795,0.6,0.2,10,1234,43,95,20,63,62,38,27,83,20,7
9,2902,2795,0.6,0.2,11,850,92,18,19,92,89,64,52,70,66,82
9,2902,2795,0.6,0.2,12,1381,90,49,79,29,2,98,73,1,82,34
9,2902,2795,0.6,0.2,13,1304,23,69,41,47,62,36,75,8,45,5
9,2902,2795,0.6,0.2,14,957,20,86,79,80,96,20,23,94,4,62
9,2902,2795,0.6,0.2,15,940,97,28,49,7,99,3,52,65,22,3
9,2902,2795,0.6,0.2,16,941,57,6,21,43,91,41,97,70,81,68
9,2902,2795,0.6,0.2,17,1009,33,40,97,89,85,93,40,61,56,35
9,2902,2795,0.6,0.2,18,1132,7,88,86,9,42,44,50,80,85,79
9,2902,2795,0.6,0.2,19,1080,69,94,15,99,7,3,95,82,3,10
9,2902,2795,0.6,0.2,20,1001,56,78,57,38,4,19,34,23,82,60
9,2902,2795,0.6,0.2,21,1181,16,43,76,76,23,66,2,51,94,67
9,2902,2795,0.6,0.2,22,916,41,31,14,52,74,55,76,92,72,10
9,2902,2795,0.6,0.2,23,1002,7,54,57,48,83,66,26,25,96,87
9,2902,2795,0.6,0.2,24,1043,74,80,80,55,41,68,48,23,55,25
9,2902,2795,0.6,0.2,25,1093,54,11,93,17,63,1,16,40,3,24
9,2902,2795,0.6,0.2,26,1277,67,27,31,63,99,5,20,69,63,4
9,2902,2795,0.6,0.2,27,950,15,3,66,92,55,59,86,42,65,36
9,2902,2795,0.6,0.2,28,1126,85,32,30,77,37,64,62,13,20,44
9,2902,2795,0.6,0.2,29,1170,83,2,82,31,23,1,54,17,4,22
9,2902,2795,0.6,0.2,30,864,42,49,11,44,1,5,50,27,95,8
9,2902,2795,0.6,0.2,31,1178,29,27,71,76,84,11,26,74,20,49
9,2902,2795,0.6,0.2,32,934,64,81,94,18,46,46,4,7,57,97
9,2902,2795,0.6,0.2,33,875,3,18,35,7,31,10,4,25,38,8
9,2902,2795,0.6,0.2,34,1369,9,83,71,40,93,56,59,73,46,9
9,2902,2795,0.6,0.2,35,1378,35,84,76,47,79,25,24,81,76,18
9,2902,2795,0.6,0.2,36,1290,24,49,76,73,32,95,14,84,10,34
9,2902,2795,0.6,0.2,37,1009,72,64,26,41,71,12,49,40,79,54
9,2902,2795,0.6,0.2,38,893,70,20,31,70,60,48,35,28,7,42
9,2902,2795,0.6,0.2,39,1221,47,52,58,86,42,11,78,86,12,70
9,2902,2795,0.6,0.2,40,1085,78,42,31,8,24,45,77,17,60,59
9,2902,2795,0.6,0.2,41,907,60,51,98,63,51,25,72,66,85,8
9,2902,2795,0.6,0.2,42,1115,11,66,26,77,98,62,10,33,73,29
9,2902,2795,0.6,0.2,43,858,60,95,92,91,64,12,87,20,18,6
9,2902,2795,0.6,0.2,44,1347,5,18,11,24,85,67,24,84,75,42
9,2902,2795,0.6,0.2,45,983,24,37,72,19,31,17,26,23,77,33
9,2902,2795,0.6,0.2,46,1209,52,70,46,63,11,59,46,73,71,67
9,2902,2795,0.6,0.2,47,1013,39,22,20,72,95,30,40,25,83,7
9,2902,2795,0.6,0.2,48,1129,14,87,38,17,58,73,86,87,63,64
9,2902,2795,0.6,0.2,49,1144,65,67,57,46,57,34,40,2,52,7
9,2902,2795,0.6,0.2,50,942,99,15,5,66,28,27,8,15,66,60
9,2902,2795,0.6,0.6,1,908,68,69,1,19,10,76,50,39,77,30
9,2902,2795,0.6,0.6,2,1874,40,96,37,65,76,40,87,11,30,71
9,2902,2795,0.6,0.6,3,1507,43,54,91,35,75,96,77,96,88,57
9,2902,2795,0.6,0.6,4,1283,72,37,59,89,29,54,88,74,21,83
9,2902,2795,0.6,0.6,5,541,87,35,2,41,10,91,80,22,29,34
9,2902,2795,0.6,0.6,6,541,59,19,44,15,86,90,75,22,12,31
9,2902,2795,0.6,0.6,7,377,67,10,29,99,62,41,41,50,2,11
9,2902,2795,0.6,0.6,8,1732,89,88,37,19,26,72,84,6,95,50
9,2902,2795,0.6,0.6,9,1288,84,61,30,74,1,37,24,95,24,22
9,2902,2795,0.6,0.6,10,1467,43,95,20,63,62,38,27,83,20,7
9,2902,2795,0.6,0.6,11,314,92,18,19,92,89,64,52,70,66,82
9,2902,2795,0.6,0.6,12,1906,90,49,79,29,2,98,73,1,82,34
9,2902,2795,0.6,0.6,13,1676,23,69,41,47,62,36,75,8,45,5
9,2902,2795,0.6,0.6,14,636,20,86,79,80,96,20,23,94,4,62
9,2902,2795,0.6,0.6,15,584,97,28,49,7,99,3,52,65,22,3
9,2902,2795,0.6,0.6,16,587,57,6,21,43,91,41,97,70,81,68
9,2902,2795,0.6,0.6,17,790,33,40,97,89,85,93,40,61,56,35
9,2902,2795,0.6,0.6,18,1160,7,88,86,9,42,44,50,80,85,79
9,2902,2795,0.6,0.6,19,1004,69,94,15,99,7,3,95,82,3,10
9,2902,2795,0.6,0.6,20,768,56,78,57,38,4,19,34,23,82,60
9,2902,2795,0.6,0.6,21,1306,16,43,76,76,23,66,2,51,94,67
9,2902,2795,0.6,0.6,22,513,41,31,14,52,74,55,76,92,72,10
9,2902,2795,0.6,0.6,23,769,7,54,57,48,83,66,26,25,96,87
9,2902,2795,0.6,0.6,24,894,74,80,80,55,41,68,48,23,55,25
9,2902,2795,0.6,0.6,25,1044,54,11,93,17,63,1,16,40,3,24
9,2902,2795,0.6,0.6,26,1596,67,27,31,63,99,5,20,69,63,4
9,2902,2795,0.6,0.6,27,614,15,3,66,92,55,59,86,42,65,36
9,2902,2795,0.6,0.6,28,1142,85,32,30,77,37,64,62,13,20,44
9,2902,2795,0.6,0.6,29,1273,83,2,82,31,23,1,54,17,4,22
9,2902,2795,0.6,0.6,30,357,42,49,11,44,1,5,50,27,95,8
9,2902,2795,0.6,0.6,31,1298,29,27,71,76,84,11,26,74,20,49
9,2902,2795,0.6,0.6,32,565,64,81,94,18,46,46,4,7,57,97
9,2902,2795,0.6,0.6,33,389,3,18,35,7,31,10,4,25,38,8
9,2902,2795,0.6,0.6,34,1871,9,83,71,40,93,56,59,73,46,9
9,2902,2795,0.6,0.6,35,1899,35,84,76,47,79,25,24,81,76,18
9,2902,2795,0.6,0.6,36,1635,24,49,76,73,32,95,14,84,10,34
9,2902,2795,0.6,0.6,37,790,72,64,26,41,71,12,49,40,79,54
9,2902,2795,0.6,0.6,38,443,70,20,31,70,60,48,35,28,7,42
9,2902,2795,0.6,0.6,39,1427,47,52,58,86,42,11,78,86,12,70
9,2902,2795,0.6,0.6,40,1018,78,42,31,8,24,45,77,17,60,59
9,2902,2795,0.6,0.6,41,484,60,51,98,63,51,25,72,66,85,8
9,2902,2795,0.6,0.6,42,1110,11,66,26,77,98,62,10,33,73,29
9,2902,2795,0.6,0.6,43,337,60,95,92,91,64,12,87,20,18,6
9,2902,2795,0.6,0.6,44,1804,5,18,11,24,85,67,24,84,75,42
9,2902,2795,0.6,0.6,45,713,24,37,72,19,31,17,26,23,77,33
9,2902,2795,0.6,0.6,46,1391,52,70,46,63,11,59,46,73,71,67
9,2902,2795,0.6,0.6,47,802,39,22,20,72,95,30,40,25,83,7
9,2902,2795,0.6,0.6,48,1152,14,87,38,17,58,73,86,87,63,64
9,2902,2795,0.6,0.6,49,1196,65,67,57,46,57,34,40,2,52,7
9,2902,2795,0.6,0.6,50,590,99,15,5,66,28,27,8,15,66,60
9,2902,2795,0.6,1.0,1,943,68,69,1,19,10,76,50,39,77,30
9,2902,2795,0.6,1.0,2,2392,40,96,37,65,76,40,87,11,30,71
9,2902,2795,0.6,1.0,3,1842,43,54,91,35,75,96,77,96,88,57
9,2902,2795,0.6,1.0,4,1506,72,37,59,89,29,54,88,74,21,83
9,2902,2795,0.6,1.0,5,393,87,35,2,41,10,91,80,22,29,34
9,2902,2795,0.6,1.0,6,393,59,19,44,15,86,90,75,22,12,31
9,2902,2795,0.6,1.0,7,147,67,10,29,99,62,41,41,50,2,11
9,2902,2795,0.6,1.0,8,2179,89,88,37,19,26,72,84,6,95,50
9,2902,2795,0.6,1.0,9,1513,84,61,30,74,1,37,24,95,24,22
9,2902,2795,0.6,1.0,10,1781,43,95,20,63,62,38,27,83,20,7
9,2902,2795,0.6,1.0,11,53,92,18,19,92,89,64,52,70,66,82
9,2902,2795,0.6,1.0,12,2440,90,49,79,29,2,98,73,1,82,34
9,2902,2795,0.6,1.0,13,2094,23,69,41,47,62,36,75,8,45,5
9,2902,2795,0.6,1.0,14,535,20,86,79,80,96,20,23,94,4,62
9,2902,2795,0.6,1.0,15,458,97,28,49,7,99,3,52,65,22,3
9,2902,2795,0.6,1.0,16,462,57,6,21,43,91,41,97,70,81,68
9,2902,2795,0.6,1.0,17,766,33,40,97,89,85,93,40,61,56,35
9,2902,2795,0.6,1.0,18,1321,7,88,86,9,42,44,50,80,85,79
9,2902,2795,0.6,1.0,19,1087,69,94,15,99,7,3,95,82,3,10
9,2902,2795,0.6,1.0,20,733,56,78,57,38,4,19,34,23,82,60
9,2902,2795,0.6,1.0,21,1540,16,43,76,76,23,66,2,51,94,67
9,2902,2795,0.6,1.0,22,352,41,31,14,52,74,55,76,92,72,10
9,2902,2795,0.6,1.0,23,736,7,54,57,48,83,66,26,25,96,87
9,2902,2795,0.6,1.0,24,922,74,80,80,55,41,68,48,23,55,25
9,2902,2795,0.6,1.0,25,1148,54,11,93,17,63,1,16,40,3,24
9,2902,2795,0.6,1.0,26,1975,67,27,31,63,99,5,20,69,63,4
9,2902,2795,0.6,1.0,27,503,15,3,66,92,55,59,86,42,65,36
9,2902,2795,0.6,1.0,28,1294,85,32,30,77,37,64,62,13,20,44
9,2902,2795,0.6,1.0,29,1491,83,2,82,31,23,1,54,17,4,22
9,2902,2795,0.6,1.0,30,118,42,49,11,44,1,5,50,27,95,8
9,2902,2795,0.6,1.0,31,1529,29,27,71,76,84,11,26,74,20,49
9,2902,2795,0.6,1.0,32,430,64,81,94,18,46,46,4,7,57,97
9,2902,2795,0.6,1.0,33,165,3,18,35,7,31,10,4,25,38,8
9,2902,2795,0.6,1.0,34,2387,9,83,71,40,93,56,59,73,46,9
9,2902,2795,0.6,1.0,35,2429,35,84,76,47,79,25,24,81,76,18
9,2902,2795,0.6,1.0,36,2034,24,49,76,73,32,95,14,84,10,34
9,2902,2795,0.6,1.0,37,767,72,64,26,41,71,12,49,40,79,54
9,2902,2795,0.6,1.0,38,247,70,20,31,70,60,48,35,28,7,42
9,2902,2795,0.6,1.0,39,1722,47,52,58,86,42,11,78,86,12,70
9,2902,2795,0.6,1.0,40,1108,78,42,31,8,24,45,77,17,60,59
9,2902,2795,0.6,1.0,41,308,60,51,98,63,51,25,72,66,85,8
9,2902,2795,0.6,1.0,42,1246,11,66,26,77,98,62,10,33,73,29
9,2902,2795,0.6,1.0,43,87,60,95,92,91,64,12,87,20,18,6
9,2902,2795,0.6,1.0,44,2287,5,18,11,24,85,67,24,84,75,42
9,2902,2795,0.6,1.0,45,652,24,37,72,19,31,17,26,23,77,33
9,2902,2795,0.6,1.0,46,1667,52,70,46,63,11,59,46,73,71,67
9,2902,2795,0.6,1.0,47,785,39,22,20,72,95,30,40,25,83,7
9,2902,2795,0.6,1.0,48,1309,14,87,38,17,58,73,86,87,63,64
9,2902,2795,0.6,1.0,49,1376,65,67,57,46,57,34,40,2,52,7
9,2902,2795,0.6,1.0,50,466,99,15,5,66,28,27,8,15,66,60
9,2902,2795,0.8,0.2,1,489,68,69,1,19,10,76,50,39,77,30
